ID,T_Circularity,rect2_Width,rect2_Height,rect2_Phi,Area,Anisometry,Bulkiness,StructureFactor,Circularity,Compactness,Convexity,Rectangularity,ContLength,Ra,Rb,Phi,outer_Radius,inner_Radius,inner_Width,inner_Height,dist_Mean,dist_Deviation,Roundness,num_Sides,connect_Num,holes_Num,area_Holes,max_Diameter,Orientation,Euler_number,moments_M11,moments_M20,moments_M02,moments_Ia,moments_Ib,moments_M11_invar,moments_M20_invar,moments_M02_invar,moments_Phi1,moments_Phi2,moments_M21,moments_M12,moments_M03,moments_M30,moments_M21_invar,moments_M12_invar,moments_M03_invar,moments_M30_invar,moments_Psi1,moments_Psi2,moments_Psi3,moments_Psi4,sk_rect2_Width,sk_rect2_Height,sk_rect2_Phi,sk_Area,sk_Anisometry,sk_Bulkiness,sk_StructureFactor,sk_Circularity,sk_Compactness,sk_Convexity,sk_Rectangularity,sk_ContLength,sk_Ra,sk_Rb,sk_Phi,sk_outer_Radius,sk_inner_Radius,sk_inner_Width,sk_inner_Height,sk_dist_Mean,sk_dist_Deviation,sk_Roundness,sk_num_Sides,sk_connect_Num,sk_holes_Num,sk_area_Holes,sk_max_Diameter,sk_Orientation,sk_Euler_number,sk_moments_M11,sk_moments_M20,sk_moments_M02,sk_moments_Ia,sk_moments_Ib,sk_moments_M11_invar,sk_moments_M20_invar,sk_moments_M02_invar,sk_moments_Phi1,sk_moments_Phi2,sk_moments_M21,sk_moments_M12,sk_moments_M03,sk_moments_M30,sk_moments_M21_invar,sk_moments_M12_invar,sk_moments_M03_invar,sk_moments_M30_invar,sk_moments_Psi1,sk_moments_Psi2,sk_moments_Psi3,sk_moments_Psi4,Class
38,0.0931468,234.905,31.7295,-0.115427,5643,11.0905,3.32429,35.8679,0.0250118,40.9318,0.261444,0.21801,1703.69,257.338,23.2036,-0.138639,235.423,14.5,10,122,132.317,70.2698,0.468929,1.90281,1,0,0,469.847,3.00295,1,1.27E+07,2.53E+06,9.17E+07,9.34E+07,759557,0.398289,0.0794276,2.87828,2.95771,8.46812,-1.62E+08,-9.20E+08,-7.70E+09,-3.74E+07,-0.000900894,-0.00511831,-0.0428246,-0.00020819,0.0699808,0.000189454,5.84E-07,0.000512508,232.717,30.0921,-0.105623,804,9.84315,30.0741,295.024,0.0039231,278.162,0.0406697,0.0273735,1676.42,275.243,27.9629,-0.137975,233.251,0.5,0,38,121.228,65.5842,0.459003,1.88624,1,0,0,465.503,-0.137975,1,2.05E+06,442248,1.49E+07,1.52E+07,157167,3.17604,0.684153,23.1158,23.8,543.529,9.70E+06,9.53E+07,3.88E+08,-1.83E+06,0.0186565,0.183327,0.746385,-0.00352007,5.72751,-26.9181,-13.8469,680.102,NG
38,0.0988274,235.274,28.7122,-0.110657,6847,10.3471,2.96349,29.6634,0.026163,38.8647,0.31368,0.246968,1828.66,258.515,24.9844,-0.10887,235.779,16.5,16,122,139.61,74.0675,0.469469,1.90373,1,0,0,470.558,3.03272,1,1.22E+07,2.41E+06,1.13E+08,1.14E+08,1.07E+06,0.2611,0.0513306,2.41158,2.46291,5.84347,-2.02E+08,-1.37E+09,-1.16E+10,-3.45E+07,-0.000629415,-0.00426791,-0.0360191,-0.000107388,0.0556145,1.35E-05,0.000479803,2.33E-06,232.939,26.9958,-0.0999607,896,10.3599,28.5915,295.205,0.00518165,310.579,0.0452754,0.037243,1870.01,290.653,28.0557,-0.116163,233.455,0.5,0,50,129.777,65.798,0.492993,1.94495,1,0,0,465.911,-0.116163,1,2.16E+06,428150,1.87E+07,1.89E+07,176315,2.68826,0.53331,23.2576,23.7909,545.299,-577876,3.69E+07,1.17E+08,-2.54E+06,-0.00080336,0.0513628,0.162513,-0.00353252,5.17673,-1.39101,-3.83406,181.932,NG
38,0.100839,234.853,31.2668,-0.133909,4677,12.1299,4.83677,57.6695,0.0204572,46.7768,0.203427,0.149676,1658.07,295.539,24.3645,-0.167416,235.36,9.5,14,64,132.955,73.8169,0.444798,1.86329,1,0,0,469.72,2.97418,1,1.67E+07,3.51E+06,9.93E+07,1.02E+08,694102,0.761891,0.16049,4.54001,4.7005,21.5021,-1.54E+08,-7.17E+08,-5.72E+09,-5.00E+07,-0.00150329,-0.00701238,-0.0559352,-0.000488527,0.148146,0.00260075,-0.00884667,0.0152794,233.309,29.5556,-0.124698,800,9.39447,31.2136,292.235,0.00381864,280.802,0.038373,0.0210535,1680.16,273.261,29.0875,-0.155824,233.809,0.5,0,45,118.915,67.8414,0.429497,1.83951,1,0,0,466.619,-0.155824,1,2.26E+06,524839,1.46E+07,1.49E+07,169216,3.53703,0.82006,22.7792,23.5993,532.248,2.04E+07,1.35E+08,4.98E+08,-7679.86,0.0399309,0.264574,0.972948,-1.50E-05,6.16976,-55.8309,-19.6287,1004.36,NG
38,0.0991423,236.425,30.5696,-0.135645,6196,10.6322,3.90663,40.5362,0.0219693,50.4813,0.254696,0.190283,1982.56,286.216,26.9197,-0.142823,236.989,9.5,12,70,141.606,76.7082,0.458297,1.88508,1,0,0,472.979,2.99877,1,1.77E+07,3.67E+06,1.24E+08,1.27E+08,1.12E+06,0.461565,0.0956132,3.23897,3.33459,10.7329,-2.92E+08,-1.83E+09,-1.27E+10,-5.68E+07,-0.00122682,-0.00769706,-0.0533727,-0.000238832,0.0966463,0.000100156,0.000930783,0.000184075,234.416,28.0108,-0.118308,946,10.4591,28.9365,301.651,0.00499656,332.257,0.04448,0.0253271,1987.41,301.885,28.8633,-0.123945,234.927,0.5,0,44,136.405,65.0585,0.523049,2.00192,1,0,0,468.855,3.01765,1,2.62E+06,523434,2.12E+07,2.16E+07,197026,2.92763,0.584897,23.7194,24.3043,569.491,-5.24E+06,-5.76E+06,-1.56E+08,-2.94E+06,-0.00618522,-0.00680658,-0.18376,-0.00347206,5.30241,0.374883,-1.37532,80.6222,NG
38,0.0946263,115.335,17.0656,-0.0949517,4956,6.2485,1.1876,6.42069,0.112998,10.5908,0.708304,0.666192,812.149,108.196,17.3156,-0.104535,115.852,16.5,14,122,61.4145,31.8049,0.482127,1.92557,1,0,0,230.703,3.03706,1,1.47E+06,525363,1.44E+07,1.45E+07,371488,0.0597115,0.0213893,0.584255,0.605645,0.33108,-367193,1.79E+07,2.14E+08,-124999,-3.02E-06,0.000147207,0.00175976,-1.03E-06,0.00893135,-3.79E-10,-2.92E-06,2.37E-07,114.181,14.3285,-0.0996687,412,8.3755,14.4845,120.315,0.00751909,146.374,0.0729333,0.0515971,870.534,126.134,15.0599,-0.118948,114.746,0.5,0,28,53.4522,33.4089,0.374976,1.76188,1,0,0,228.493,3.02264,1,190335,46107.6,1.62E+06,1.64E+06,23360.3,1.1213,0.27163,9.51996,9.79159,90.5609,58567.6,-4.07E+06,-3.44E+07,108668,0.000837463,-0.0582237,-0.49168,0.00155386,1.32859,-0.148509,-0.452637,4.86011,NG
38,0.120882,234.97,39.3587,-0.0934768,10529,4.8359,2.61417,11.6419,0.0359065,47.2057,0.371774,0.303744,2499.17,205.837,42.5645,-0.0814215,235.687,16.5,22,104,120.044,80.4896,0.329501,1.70438,1,0,0,470.374,3.06017,1,8.65E+06,5.48E+06,1.11E+08,1.12E+08,4.77E+06,0.078062,0.0493877,0.999638,1.04903,0.92735,1.09E+08,-9.09E+08,-1.56E+10,1.97E+07,9.31E-05,-0.000778406,-0.013331,1.69E-05,0.0432762,-1.53E-05,-0.00106425,0.000458261,233.461,36.0147,-0.103082,1249,6.48544,26.76,172.55,0.006056,440.616,0.0481496,0.0293602,2629.76,262.675,40.5023,-0.044796,234.066,0.5,0,48,116.079,63.6684,0.45151,1.87402,1,0,0,467.133,3.0968,1,940910,554403,2.15E+07,2.15E+07,512225,0.603147,0.355386,13.7836,14.139,181.773,3.09E+07,-1.46E+07,-1.23E+09,6.96E+06,0.0158703,-0.00751364,-0.628978,0.00357112,4.53473,-10.4008,-7.65162,290.348,NG
38,0.083126,234.883,38.4633,-0.0767719,8012,4.61472,4.31448,18.9101,0.0274025,51.4062,0.263943,0.201563,2275.01,225.337,48.83,-0.0825943,235.719,10.5,14,116,127.08,77.9218,0.386828,1.77789,1,0,0,470.239,3.059,1,7.97E+06,5.44E+06,1.01E+08,1.02E+08,4.78E+06,0.124151,0.0846776,1.57412,1.6588,2.2801,1.12E+08,-1.03E+09,-1.28E+10,4.69E+07,0.000218422,-0.00201197,-0.0248214,9.12E-05,0.117879,-0.000348577,-0.00752575,0.00805133,232.994,35.8522,-0.0906599,1085,6.23438,36.2298,224.871,0.00509335,391.499,0.0384316,0.0231251,2310.39,279.299,44.7998,-0.0804963,234.078,0.5,0,28,122.89,69.0053,0.438477,1.85335,1,0,0,467.107,3.0611,1,1.65E+06,677697,2.10E+07,2.12E+07,544405,1.40355,0.575673,17.861,18.4367,306.662,3.20E+07,-6.61E+07,-8.42E+08,9.30E+06,0.0250681,-0.0517274,-0.659449,0.00727804,8.31213,-76.4406,-26.1362,1764.28,NG
38,0.086525,234.409,42.7426,-0.0886559,11216,4.36371,2.87657,11.5525,0.0333379,41.2126,0.345661,0.259519,2410.12,211.695,48.5125,-0.0782574,235.209,15.5,18,191,121.335,89.1744,0.265059,1.63207,1,0,0,468.961,3.06334,1,9.28E+06,7.33E+06,1.25E+08,1.26E+08,6.60E+06,0.0737641,0.0582421,0.993115,1.05136,0.895752,1.54E+08,-1.33E+09,-1.79E+10,1.22E+08,0.00010912,-0.000944685,-0.0127193,8.63E-05,0.0524,1.72E-05,-0.0017075,0.000888866,232.441,34.7297,-0.124355,1174,6.25892,28.7569,178.987,0.00558181,423.161,0.0423399,0.0355182,2498.57,259.346,41.4363,-0.105496,233.605,0.5,29,0,112.574,66.6482,0.407964,1.80759,1,1,1,466.181,3.0361,0,2.01E+06,717231,1.95E+07,1.97E+07,503929,1.46154,0.520383,14.1682,14.6886,194.807,1.81E+07,-9.60E+07,-1.09E+09,6.87E+06,0.011162,-0.0593086,-0.67501,0.00424327,5.23679,-16.2408,-9.23164,386.952,NG
38,0.0792594,236.256,38.3049,-0.0447462,9029,4.46641,3.59729,15.067,0.0278973,42.2634,0.302327,0.239215,2189.81,214.888,48.112,-0.0314478,237.113,12,14,167,126.172,81.6193,0.353109,1.73349,1,0,0,472.631,3.11014,1,3.11E+06,5.32E+06,1.04E+08,1.04E+08,5.23E+06,0.0381675,0.0652931,1.27737,1.34266,1.47496,1.23E+08,-8.10E+08,-1.39E+10,5.79E+07,0.000166513,-0.00110098,-0.0189351,7.87E-05,0.0819467,-2.36E-05,-0.00344209,0.00279024,234.386,34.0585,-0.0624188,1071,6.2899,35.6974,223.533,0.00462557,377.419,0.0391219,0.0254205,2253.78,276.669,43.9862,-0.0613391,235.227,0.5,0,42,120.109,71.1164,0.4079,1.8075,1,0,0,469.129,3.08025,1,1.22E+06,593107,2.04E+07,2.05E+07,518038,1.06561,0.517075,17.8023,18.3194,303.321,2.93E+07,-5.17E+07,-1.07E+09,5.66E+06,0.0238302,-0.0420915,-0.871774,0.00460376,8.06961,-68.3951,-23.5721,1524.28,NG
38,0.12185,233.684,44.0415,-0.0587558,9730,3.8432,3.36164,11.9194,0.0304265,42.5026,0.310258,0.254547,2279.65,200.034,52.0488,-0.0323312,234.967,17.5,10,150,113.696,80.8761,0.288665,1.65744,1,0,0,468.181,3.10926,1,2.93E+06,6.68E+06,9.72E+07,9.73E+07,6.59E+06,0.0309675,0.0706078,1.02709,1.0977,0.918702,2.74E+08,-7.07E+08,-1.18E+10,-8.45E+06,0.000297762,-0.00076708,-0.0128083,-9.18E-06,0.0715619,-0.000124739,-0.00394433,0.00250672,231.72,39.6131,-0.0700606,1142,5.57471,30.7007,170.148,0.00500271,411.252,0.0410939,0.0185196,2429.36,249.427,44.7426,-0.0415466,233.286,0.5,0,30,106.649,67.5044,0.367043,1.75141,1,0,0,465.155,3.10005,1,713387,601198,1.77E+07,1.78E+07,571543,0.547007,0.460984,13.5968,14.0577,173.745,4.26E+07,-2.50E+07,-1.07E+09,2.55E+06,0.0285997,-0.016753,-0.717448,0.00171298,5.96867,-91.1304,-23.6275,1136.62,NG
38,0.0447212,232.608,37.068,-0.037718,9476,5.40188,3.20145,16.2939,0.0375142,48.9928,0.343234,0.247385,2415.37,228.393,42.2804,-0.0313534,233.404,14.5,14,129,119.252,71.4179,0.401116,1.7978,1,0,0,465.808,3.11024,1,3.74E+06,4.35E+06,1.23E+08,1.24E+08,4.23E+06,0.0416426,0.0484681,1.3749,1.42336,1.76635,1.63E+08,-7.67E+07,-1.44E+10,1.25E+07,0.000191832,-9.01E-05,-0.0169725,1.47E-05,0.0649045,-3.99E-05,-0.00190426,0.00112832,230.073,35.7617,-0.0587558,1169,6.06585,31.3163,188.96,0.00586907,400.868,0.0461855,0.0282927,2426.68,265.866,43.83,-0.0200914,230.592,0.5,0,107,118.614,62.8188,0.470392,1.90529,1,0,0,460.185,3.1215,1,403653,569543,2.06E+07,2.07E+07,561432,0.295378,0.416771,15.1106,15.5274,216.257,3.50E+07,7.03E+06,-9.74E+08,993905,0.0218927,0.00439889,-0.609782,0.000622159,6.21041,-34.5169,-14.7673,736.497,NG
38,0.0520795,232.91,41.7828,-0.0481555,9502,5.18351,3.92926,19.3674,0.0341236,37.1126,0.324134,0.213072,2105.1,248.199,47.8824,-0.0347978,234.365,11.5,15,112,130.875,78.1786,0.402649,1.79998,1,0,0,466.901,3.10679,1,4.90E+06,5.62E+06,1.46E+08,1.46E+08,5.45E+06,0.0542568,0.0622109,1.61889,1.68111,2.43504,2.42E+08,-2.98E+08,-1.62E+10,1.18E+07,0.000281989,-0.0003472,-0.0189106,1.37E-05,0.0977691,-0.00016363,-0.0044366,0.00373799,230.138,38.5874,-0.0603294,1026,6.59747,35.6683,234.32,0.00569485,349.944,0.0394767,0.0255838,2124.11,277.222,42.0195,-0.0195265,230.906,0.5,0,262,122.482,67.1786,0.451523,1.87404,1,0,0,460.435,3.12207,1,375979,460229,1.97E+07,1.97E+07,452887,0.357165,0.437199,18.7192,19.1564,334.742,2.85E+07,3.51E+06,-2.26E+08,1.30E+06,0.0264029,0.00325293,-0.209399,0.00120425,8.05646,-16.0482,-15.6744,1081.15,NG
38,0.0511471,231.447,42.6872,-0.0758038,9994,5.1143,3.08639,14.7847,0.0364769,49.908,0.342742,0.25135,2503.57,224.085,43.8154,0.00408122,233.197,17.5,18,113,116.522,77.2595,0.336957,1.71341,1,0,0,465.394,-3.13751,1,-492448,4.80E+06,1.25E+08,1.25E+08,4.80E+06,-0.0049304,0.0480436,1.25609,1.30413,1.45947,1.61E+08,-2.94E+08,-1.66E+10,2.42E+07,0.00016135,-0.000294875,-0.0166402,2.42E-05,0.0603227,-2.41E-05,-0.00176493,0.00102735,228.97,42.1507,-0.082288,1276,6.71316,24.8848,166.055,0.00608828,442.362,0.0464135,0.0295185,2663.29,260.484,38.802,-0.0197449,230.263,0.5,0,200,113.687,65.4666,0.424152,1.83142,1,0,0,459.527,3.12185,1,417781,488534,2.16E+07,2.16E+07,480284,0.256594,0.30005,13.2888,13.5888,168.971,2.06E+07,-4.78E+07,-1.24E+09,1.22E+06,0.00990589,-0.0230188,-0.594634,0.000586524,3.92146,-4.64377,-4.31136,135.925,NG
38,0.0471281,232.403,47.8169,-0.110657,22249,6.69559,1.45947,8.77205,0.101006,10.0372,0.699632,0.506708,1675.2,263.071,39.2902,-0.0608493,233.641,20.5,28,271,125.545,64.4712,0.486468,1.93324,1,0,0,465.146,3.08074,1,2.28E+07,9.98E+06,3.84E+08,3.85E+08,8.59E+06,0.0461489,0.0201575,0.774823,0.794981,0.578039,7.37E+08,-1.91E+08,-1.76E+10,1.06E+08,6.70E-05,-1.74E-05,-0.00159735,9.64E-06,0.0134888,-8.87E-07,-0.000113667,1.24E-05,222.173,43.3378,-0.139987,861,6.59437,33.1333,217.493,0.00327536,311.033,0.0386428,0.0199339,1834.47,244.707,37.1084,-0.0270926,224.034,0.5,0,53,103.194,67.4554,0.346326,1.72497,1,0,0,445.594,3.1145,1,341012,305648,1.29E+07,1.29E+07,296407,0.460006,0.412302,17.3747,17.787,288.569,2.44E+07,-4.19E+07,-1.19E+09,3.39E+06,0.0382305,-0.0656757,-1.86312,0.00530595,6.95201,-365.134,-50.9732,2850.04,NG
38,0.0467194,229.654,42.1357,-0.0312398,23338,7.45564,1.19274,7.89262,0.102615,4.00105,0.802545,0.600926,1083.24,257.023,34.4736,-0.0193638,231.268,37.5,31,448,130.377,69.8086,0.464563,1.89547,1,0,0,460.614,3.12223,1,7.33E+06,7.08E+06,3.85E+08,3.85E+08,6.93E+06,0.0134529,0.0129912,0.707392,0.720383,0.482916,4.32E+08,-3.02E+08,-2.19E+10,2.13E+07,3.40E-05,-2.37E-05,-0.00172075,1.68E-06,0.00900887,-1.52E-07,-3.70E-05,2.67E-06,220.102,38.5434,-0.100121,533,11.6767,36.8526,429.316,0.00268413,193.061,0.02706,0.0218064,1137.14,270.198,23.14,0.0012808,222.031,0.5,0,63,118.999,64.0305,0.461925,1.89107,1,0,0,442.233,-3.14031,1,-12368.5,71365.8,9.73E+06,9.73E+06,71349.9,-0.0435374,0.251209,34.2434,34.4946,1155.48,1.12E+07,-8.39E+06,-3.45E+08,-360147,0.0741569,-0.055413,-2.27642,-0.00237847,8.60037,-1022.6,-120.759,8960.52,NG
39,0.058958,36.8759,7.00436,0.207496,370,6.4969,2.12028,12.7753,0.0758963,7.00146,0.461347,0.399199,180.426,40.2787,6.19969,0.143821,37.3782,4.5,6,16,19.1786,10.5994,0.447333,1.86732,1,0,0,73.7564,-2.99777,1,-20782.5,6565.09,147060,150070,3555.34,-0.151808,0.0479554,1.07421,1.12217,1.14539,-119727,419376,-1.02E+06,30460.3,-0.00236367,0.0082794,-0.0201517,0.000601353,0.0284687,6.36E-07,-0.000194283,6.75E-05,35.9026,5.31994,0.224711,75,7.46039,10.57,77.8565,0.0174761,28.16,0.133452,0.0965608,162.912,43.3885,5.81584,0.156243,36.4026,0.5,0,14,18.7418,10.3124,0.449765,1.87121,1,0,0,71.8053,0.156243,1,-5328.27,1473.55,34458.7,35298,634.201,-0.947247,0.261964,6.12599,6.38795,37.9759,-29028.3,73697.9,21956.4,8478.27,-0.0688078,0.174691,0.0520447,0.0200967,0.707509,0.0213964,-0.303953,2.09731,NG
39,0.0676451,10,9,0,327,1.06948,1.00512,0.0749523,0.921127,1.15763,0.947826,0.824281,68.9706,10.5778,9.89058,0.164726,11.1301,9.5,14,16,9.72926,0.497762,0.948839,5.74717,1,0,0,21.2603,-2.97687,1,-186,8028,9116,9146.92,7997.08,-0.00173947,0.0750779,0.0852528,0.160331,0.000115633,0,0,0,0,0,0,0,0,0.00639757,0,0,0,1,0,0,3,0,0,-1,0.95493,1,1,1,4,1.63299,0,0,1.5,0.5,0,2,0.666667,0.471405,0.292893,1.66212,1,0,0,2,0,1,0,0,2,2,0,0,0,0.222222,0.222222,0.0493827,0,0,0,0,0,0,0,0,0,0,0,0,NG
39,0.0611654,40.7029,9.33389,0.232557,392,5.94438,3.25403,18.3432,0.0488111,8.96814,0.335616,0.261084,210.184,49.1283,8.26466,0.149549,41.6491,3.5,1,39,22.3977,12.192,0.455658,1.88075,1,0,0,82.2982,0.149549,1,-33862,11796,231430,236532,6693.86,-0.220364,0.0767648,1.50608,1.58284,2.23717,-159477,217788,2.39E+06,67651.4,-0.00264752,0.00361556,0.0396252,0.0011231,0.0670536,0.000235501,-0.000619961,0.00081491,39.0512,7.6438,0.232557,92,6.42962,13.3698,84.9625,0.0149006,33.8214,0.101099,0.0204429,197.74,50.1734,7.80347,0.137668,40.0797,0.5,0,17,22.0479,11.5382,0.476676,1.91607,1,0,0,79.1581,0.137668,1,-7680.17,2464.61,56835.5,57899.5,1400.57,-0.907393,0.291187,6.71497,7.00615,44.5584,-50509,112740,227620,18638.3,-0.0648643,0.144782,0.292312,0.0239355,1.13195,1.27026,-0.159793,4.88731,NG
39,0.0688264,38.3879,8.45056,0.151605,354,6.57502,2.88246,17.9522,0.0619395,8.88151,0.307025,0.284394,198.77,46.2122,7.02845,0.104424,39.3973,3.5,2,37,21.3531,11.7702,0.448785,1.86964,1,0,0,77.7946,0.104424,1,-19139.6,6377.75,186992,188998,4371.82,-0.15273,0.0508934,1.49216,1.54305,2.17056,-104167,197691,1.84E+06,32623.9,-0.00234812,0.00445632,0.041509,0.000735404,0.0526145,7.90E-05,-0.00107897,0.00064675,37.723,6.50093,0.136139,88,7.35605,11.3102,82.1987,0.0157802,32.9242,0.092925,0.107368,190.811,48.2753,6.56266,0.108853,38.7688,0.5,0,25,20.9201,11.5043,0.450083,1.87172,1,0,0,76.5376,-3.03274,1,-5434.72,1541.44,50677.1,51271,947.508,-0.701797,0.19905,6.54404,6.74309,42.229,-28439.9,102882,-116334,7999.92,-0.041733,0.150971,-0.170709,0.0117392,0.810073,0.157815,0.00853287,0.878843,NG
39,0.057931,32.5813,13.707,0.390607,679,2.52562,1.79301,3.52847,0.182531,7.22711,0.537184,0.429432,248.326,31.285,12.387,0.0986474,34.6321,9,16,16,17.1849,7.47143,0.565232,2.09144,1,0,0,68.2642,-3.04295,1,-13730.7,27405.1,164784,166143,26046.2,-0.0297819,0.0594419,0.357417,0.416859,0.0923369,-42888,-69120.1,-699350,101363,-0.000137002,-0.000220798,-0.00223401,0.000323795,0.0203586,3.05E-07,-2.68E-05,7.31E-06,31.9061,12.3263,0.363979,98,3.01921,13.7857,40.6219,0.0226582,39.7811,0.10124,0.0682171,221.338,36.0329,11.9346,0.165062,33.6361,0.5,0,13,16.8148,7.5847,0.548927,2.05538,1,0,0,66.2722,0.165062,1,-4590.18,4254.24,31045.4,31810,3489.62,-0.477945,0.442966,3.23255,3.67551,8.69549,-11717,-46624.1,234356,32764.9,-0.0124491,-0.0495373,0.248999,0.0348122,1.20348,0.221601,-0.459371,6.574,NG
39,0.0571054,38.0475,3.71369,-0.0178552,361,11.9234,1.20463,13.3632,0.0720211,6.49854,0.644643,0.573494,171.698,40.626,3.40726,-0.0322695,38.6182,3.5,2,66,19.6643,11.0115,0.440023,1.85576,1,0,0,76.2365,-0.0322695,1,4769.58,1201.72,148801,148955,1047.75,0.0365987,0.00922121,1.1418,1.15103,1.2881,1301.17,15401.6,67551.5,-301.692,2.77E-05,0.000327374,0.00143586,-6.41E-06,0.00918935,-5.73E-11,-1.16E-06,1.07E-07,36.1064,1.47242,-0.0512372,75,30.0378,2.60277,77.1813,0.0174123,25.3689,0.296443,0.327957,154.627,43.2023,1.43827,-0.0417489,36.6248,0.5,0,31,18.2313,10.7651,0.409528,1.80985,1,0,0,72.2496,-0.0417489,1,1457.72,99.68,34934.9,34995.8,38.7864,0.25915,0.0177209,6.21065,6.22837,38.6209,246.546,458.782,7366.81,6.8064,0.000584404,0.00108748,0.0174621,1.61E-05,0.0428993,6.65E-08,-0.000132043,0.000100197,NG
39,0.0265017,42.0539,5.43214,0.0906599,383,11.9138,1.47176,16.5342,0.0634995,7.9016,0.477556,0.540892,195.012,46.2347,3.88077,0.0296974,42.5773,4,2,34,21.7319,12.0168,0.447046,1.86686,1,0,0,84.1487,0.0296974,1,-6032.07,1621.22,204500,204679,1442.03,-0.0411215,0.0110521,1.39411,1.40516,1.9196,4111,-27269.1,-406820,-761.751,7.32E-05,-0.000485371,-0.00724112,-1.36E-05,0.0137168,3.17E-09,-4.79E-07,2.42E-07,41.0396,4.35606,0.103082,92,15.1496,5.60874,83.9702,0.0170192,31.9474,0.147436,0.117886,192.184,49.883,3.29269,0.0389148,41.5761,0.5,0,23,21.3619,12.0837,0.434335,1.84692,1,0,0,82.1523,0.0389148,1,-2215.2,335.609,57144.9,57231.1,249.361,-0.26172,0.0396513,6.75152,6.79118,45.3232,3931.98,-4074.88,-121507,-1145.69,0.0050495,-0.00523301,-0.15604,-0.00147131,0.19921,6.34E-05,-0.00786509,0.040678,NG
39,0.00724315,45.7334,6.29191,-0.11444,383,9.72828,2.13453,19.7653,0.0475463,10.7534,0.364415,0.420513,227.497,50.3146,5.17199,-0.125481,46.3912,3,2,51,24.1431,13.592,0.437025,1.85109,1,0,0,91.7824,-0.125481,1,29779.9,6317.81,238640,242396,2561.26,0.203014,0.0430694,1.62684,1.66991,2.67319,136652,556644,856246,28285.5,0.00243231,0.0099079,0.0152406,0.000503464,0.0288526,6.32E-06,-0.000308778,9.49E-05,44.6295,5.52094,-0.115759,99,12.5531,7.88397,97.9686,0.0128389,36.3206,0.119277,0.198658,212.569,55.8459,4.44876,-0.137251,45.2562,0.5,0,38,23.9472,13.5675,0.433442,1.84555,1,0,0,89.4986,-0.137251,1,10395.4,1925.64,75753.6,77189.4,489.839,1.06064,0.196473,7.72917,7.92565,61.2414,30734.3,126668,183514,6235.2,0.0316751,0.130545,0.189131,0.00642606,0.393614,0.0123111,-0.0341961,0.150059,NG
39,0.0378246,71.1116,5.22164,0.0927563,637,18.175,1.71356,30.1439,0.0270595,12.5659,0.494949,0.425144,317.154,79.466,4.37226,0.0687627,71.6425,4,3,38,36.573,22.451,0.386131,1.77693,1,0,0,142.285,0.0687627,1,-68724.1,7777.45,1.00E+06,1.01E+06,3044.33,-0.169367,0.0191672,2.46669,2.48586,6.10512,-35582.7,-859796,2.32E+07,13529.5,-0.000137664,-0.00332642,0.0896087,5.23E-05,0.0185942,-6.41E-08,-0.000132446,2.20E-05,70.0818,4.42162,0.0874953,147,28.5157,4.94174,139.917,0.00922616,50.9917,0.165541,0.164502,306.912,81.2017,2.84762,0.0640186,70.6142,0.5,0,66,34.6831,20.2611,0.415821,1.81904,1,0,0,140.228,0.0640186,1,-15451.6,1288.54,241329,242319,298.003,-0.715052,0.05963,11.168,11.2276,125.441,-24362.8,161575,494785,2484.73,-0.00766965,0.0508655,0.155763,0.000782218,0.154646,-0.000558879,-0.0105881,0.0136566,NG
39,0.0335901,23,8.5,0,405,1.89298,1.235,1.33784,0.189265,2.71072,0.758427,0.582809,117.456,17.3604,9.17095,0.0969148,23.5054,9,11,18,12.581,4.76336,0.621386,2.23263,1,0,0,46.0109,0.0969148,1,-2118.74,8721.74,30309.1,30515.1,8515.76,-0.0129172,0.0531732,0.184783,0.237957,0.0179887,-3659.57,-71367.6,89082.9,18298.1,-5.51E-05,-0.00107433,0.001341,0.000275448,0.00965868,-2.25E-07,-4.72E-05,3.67E-06,23.0054,3.21663,0.0217357,48,7.41338,6.37473,46.2582,0.0283295,17.4271,0.230769,0.109589,102.527,26.871,3.62467,0.0303246,23.5054,0.5,0,12,11.3563,6.51865,0.425988,1.83419,1,0,0,46.0109,0.0303246,1,-257.813,165.479,8656.81,8664.63,157.659,-0.111898,0.0718226,3.7573,3.82912,13.6328,-420.086,-10816.6,1596.16,242.405,-0.00379852,-0.0978066,0.0144329,0.00219189,0.257338,-0.0200216,-0.0762595,0.161136,NG
39,0.101365,48.5577,6.96111,0.0680765,429,7.4874,2.55395,18.1224,0.0496092,8.73577,0.458333,0.299235,217.012,51.1005,6.82487,0.0358089,49.0644,3.5,4,25,24.2768,13.9732,0.424421,1.83183,1,0,0,97.1288,0.0358089,1,-9841.28,5348.14,279706,280058,4995.59,-0.0534733,0.0290595,1.5198,1.54886,2.23375,-95924,767712,1.22E+06,7103.38,-0.00121494,0.00972358,0.0154175,9.00E-05,0.0413053,-1.81E-05,-0.0015014,0.00054756,47.537,4.61188,0.0567572,96,9.53042,10.5523,99.5677,0.0133814,34.8059,0.161616,0.0941055,204.912,55.4358,5.81672,0.0218871,48.0421,0.5,0,24,23.7481,13.6712,0.424323,1.83168,1,0,0,95.0842,-3.11971,1,-1596,846.958,73720,73754.9,812.021,-0.173177,0.0919009,7.99913,8.09103,62.6443,-20314.5,162861,0,1323.44,-0.0229611,0.184078,0,0.00149586,0.705137,-0.149963,-0.422085,2.76082,NG
